id_reserva,id_hotel,id_canal,id_tipo_hab,fecha_checkin,pax_adultos,pax_ninos,pax_total,ingreso_alojamiento_neto,noches,estado_reserva
121227,H02,3,3,2021-06-25,2,1,3,1322.0214757384338,4,Confirmada
121228,H02,2,2,2021-06-25,2,1,3,744.9532319226993,4,Confirmada
121229,H02,4,3,2021-06-25,1,1,2,1286.0628336193174,4,Confirmada
121230,H02,4,3,2021-06-25,2,1,3,1412.7825476480496,4,Confirmada
121231,H02,3,2,2021-06-25,2,1,3,329.01741081814805,2,Confirmada
121232,H02,3,1,2021-06-26,2,1,3,410.1064614648255,4,Confirmada
121233,H02,3,3,2021-06-26,2,0,2,1064.112365176501,3,Confirmada
121234,H02,1,2,2021-06-26,1,1,2,164.9247647953625,1,Confirmada
121235,H02,2,1,2021-06-26,2,1,3,207.67011688592171,2,Confirmada
121236,H02,2,2,2021-06-26,2,0,2,174.5935858166882,1,Confirmada
121237,H02,2,3,2021-06-26,2,0,2,351.81975751231295,1,Confirmada
121238,H02,1,3,2021-06-26,2,1,3,642.8186976345746,2,Confirmada
121239,H02,4,3,2021-06-26,1,0,1,1115.9516484412438,3,Confirmada
121240,H02,1,2,2021-06-26,2,0,2,744.5082568011999,4,Confirmada
121241,H02,2,1,2021-06-26,1,0,1,205.89777715188018,2,Confirmada
121242,H02,3,3,2021-06-26,1,1,2,354.06302310807587,1,Confirmada
121243,H02,3,2,2021-06-26,2,0,2,166.8285573801526,1,Confirmada
121244,H02,4,1,2021-06-26,2,0,2,328.3146440361766,3,Confirmada
121245,H02,1,3,2021-06-26,1,1,2,1263.0281025201562,4,Confirmada
121246,H02,1,2,2021-06-26,1,1,2,335.07112800848967,2,Confirmada
121247,H02,4,2,2021-06-27,2,0,2,561.3969585253014,3,Confirmada
121248,H02,1,2,2021-06-27,2,1,3,777.2088002325942,4,Confirmada
121249,H02,2,2,2021-06-27,1,0,1,571.9898751882585,3,Confirmada
121250,H02,3,2,2021-06-27,1,1,2,176.06005649748815,1,Confirmada
121251,H02,3,2,2021-06-27,1,0,1,706.5927903366079,4,Confirmada
121252,H02,3,1,2021-06-27,2,0,2,433.3410906365382,4,Confirmada
121253,H02,2,2,2021-06-27,1,0,1,875.1148491340194,5,Confirmada
121254,H02,1,3,2021-06-27,1,0,1,763.4520047261591,2,Confirmada
121255,H02,1,2,2021-06-27,2,1,3,976.1957558975346,5,Confirmada
121256,H02,4,3,2021-06-27,1,1,2,367.0412889531036,1,Confirmada
121257,H02,1,1,2021-06-27,1,1,2,193.42540175897759,2,Confirmada
121258,H02,3,3,2021-06-27,2,0,2,1379.5645561143356,4,Confirmada
121259,H02,1,2,2021-06-27,1,0,1,178.14975362516353,1,Confirmada
121260,H02,2,1,2021-06-27,2,0,2,312.35609154937526,3,Confirmada
121261,H02,4,1,2021-06-27,1,1,2,381.90381018485806,4,Confirmada
121262,H02,2,1,2021-06-27,1,1,2,217.7542605175374,2,Confirmada
121263,H02,4,1,2021-06-28,2,1,3,367.7332731625593,4,Confirmada
121264,H02,4,3,2021-06-28,2,0,2,948.268438823542,3,Confirmada
121265,H02,1,1,2021-06-28,1,1,2,322.7299475976118,3,Confirmada
121266,H02,1,2,2021-06-28,2,1,3,539.5032784107432,3,Confirmada
121267,H02,4,2,2021-06-28,2,0,2,553.7719780353548,3,Confirmada
121268,H02,1,3,2021-06-28,2,0,2,1819.230235635977,5,Confirmada
121269,H02,1,2,2021-06-28,2,0,2,550.9774576153302,3,Confirmada
121270,H02,2,2,2021-06-28,1,0,1,581.9829269596842,3,Confirmada
121271,H02,1,1,2021-06-28,2,0,2,372.5726935747723,4,Confirmada
121272,H02,1,1,2021-06-28,2,1,3,206.08402361667763,2,Confirmada
121273,H02,3,1,2021-06-28,1,1,2,539.5232680412679,5,Confirmada
121274,H02,4,3,2021-06-28,1,1,2,1002.2726793492417,3,Confirmada
121275,H02,3,2,2021-06-28,1,0,1,332.61349070584725,2,Confirmada
121276,H02,3,1,2021-06-28,2,0,2,205.7481287104221,2,Confirmada
121277,H02,4,2,2021-06-28,2,1,3,195.43104372254007,1,Confirmada
121278,H02,3,3,2021-06-28,2,1,3,1333.0668147020833,4,Confirmada
121279,H02,3,1,2021-06-28,2,0,2,108.2250264502788,1,Confirmada
121280,H02,1,2,2021-06-29,2,0,2,191.26301006609867,1,Confirmada
121281,H02,4,2,2021-06-29,2,0,2,182.78397762799844,1,Confirmada
121282,H02,1,1,2021-06-29,2,0,2,97.84160922129888,1,Confirmada
121283,H02,2,3,2021-06-29,2,0,2,1083.616475658851,3,Confirmada
121284,H02,3,1,2021-06-29,2,1,3,401.9796860958727,4,Confirmada
121285,H02,1,2,2021-06-29,2,0,2,723.3705853534968,4,Confirmada
121286,H02,4,3,2021-06-29,2,0,2,1592.8637320450534,5,Confirmada
121287,H02,3,3,2021-06-29,1,1,2,1451.1959690184833,4,Confirmada
121288,H02,4,1,2021-06-29,1,1,2,516.2618455638359,5,Confirmada
121289,H02,4,2,2021-06-29,1,1,2,169.28266530017567,1,Confirmada
121290,H02,1,3,2021-06-29,2,1,3,729.9703695045256,2,Confirmada
121291,H02,2,1,2021-06-29,2,0,2,207.70129391945284,2,Confirmada
121292,H02,4,3,2021-06-29,2,1,3,999.9864504059724,3,Confirmada
121293,H02,1,1,2021-06-29,2,1,3,437.72816111021217,4,Confirmada
121294,H02,1,1,2021-06-29,2,1,3,211.47155049025946,2,Confirmada
121295,H02,3,2,2021-06-29,2,0,2,551.1037659599607,3,Confirmada
121296,H02,4,1,2021-06-29,1,0,1,413.1664530599906,4,Confirmada
121297,H02,1,1,2021-06-30,2,1,3,99.61466663954006,1,Confirmada
121298,H02,4,1,2021-06-30,1,1,2,403.2268343419288,4,Confirmada
121299,H02,4,2,2021-06-30,2,0,2,165.57949598117955,1,Confirmada
121300,H02,1,2,2021-06-30,1,0,1,544.5635880582965,3,Confirmada
121301,H02,1,2,2021-06-30,1,0,1,341.2597271614937,2,Confirmada
121302,H02,4,3,2021-06-30,2,1,3,725.316459293296,2,Confirmada
121303,H02,4,1,2021-06-30,1,0,1,430.1915441289143,4,Confirmada
121304,H02,4,2,2021-06-30,2,0,2,876.0951839930852,5,Confirmada
121305,H02,4,2,2021-06-30,1,1,2,943.3006591599199,5,Confirmada
121306,H02,3,3,2021-06-30,2,1,3,682.4668105337414,2,Confirmada
121307,H02,3,1,2021-06-30,2,0,2,281.45822844574667,3,Confirmada
121308,H02,3,3,2021-06-30,1,1,2,1056.5145441174614,3,Confirmada
121309,H02,3,1,2021-06-30,1,1,2,95.1726193861169,1,Confirmada
121310,H02,1,2,2021-06-30,2,0,2,879.9770702855747,5,Confirmada
121311,H02,4,3,2021-06-30,1,1,2,373.2537856245057,1,Confirmada
121312,H02,2,2,2021-07-01,2,0,2,860.2565613349011,3,Confirmada
121313,H02,3,2,2021-07-01,2,0,2,883.3861143539424,3,Confirmada
121314,H02,2,2,2021-07-01,1,1,2,545.1926428310496,2,Confirmada
121315,H02,1,2,2021-07-01,2,0,2,1142.9004720054504,4,Confirmada
121316,H02,3,2,2021-07-01,2,0,2,1484.9765214589006,5,Confirmada
121317,H02,2,3,2021-07-01,1,0,1,1094.0629240738626,2,Confirmada
121318,H02,1,2,2021-07-01,1,0,1,855.7379782159619,3,Confirmada
121319,H02,4,2,2021-07-01,1,0,1,784.4524648709908,3,Confirmada
121320,H02,2,1,2021-07-01,1,1,2,705.2423455390157,5,Confirmada
121321,H02,1,3,2021-07-01,1,0,1,2051.679040253855,4,Confirmada
121322,H02,2,2,2021-07-01,1,0,1,282.73276399085853,1,Confirmada
121323,H02,3,1,2021-07-01,2,0,2,448.0984620848566,3,Confirmada
121324,H02,4,1,2021-07-01,2,1,3,142.60378019124602,1,Confirmada
121325,H02,1,2,2021-07-01,2,0,2,870.3091564933275,3,Confirmada
121326,H02,1,2,2021-07-01,1,0,1,1066.0570528751302,4,Confirmada
121327,H02,4,1,2021-07-01,1,0,1,476.3982277469355,3,Confirmada
121328,H02,1,3,2021-07-01,2,1,3,958.4263820665097,2,Confirmada
121329,H02,3,2,2021-07-01,2,0,2,570.2592990464194,2,Confirmada
121330,H02,3,1,2021-07-01,1,0,1,583.8071010898673,4,Confirmada
121331,H02,4,3,2021-07-01,1,0,1,2528.271489772882,5,Confirmada
121332,H02,4,2,2021-07-01,2,0,2,1405.9468323853848,5,Confirmada
121333,H02,2,1,2021-07-01,1,0,1,549.435882963428,4,Confirmada
121334,H02,2,1,2021-07-01,1,0,1,691.9079838684586,5,Confirmada
121335,H02,4,1,2021-07-01,1,0,1,420.8380789621168,3,Confirmada
121336,H02,3,3,2021-07-01,2,0,2,2132.653372531607,4,Confirmada
121337,H02,1,1,2021-07-01,2,0,2,604.0310024444201,4,Confirmada
121338,H02,4,2,2021-07-01,2,0,2,577.921779754089,2,Confirmada
121339,H02,2,3,2021-07-01,1,0,1,2477.187502141055,5,Confirmada
121340,H02,3,3,2021-07-01,1,1,2,573.021174924102,1,Confirmada
121341,H02,3,2,2021-07-02,1,0,1,865.4990886706033,3,Confirmada
121342,H02,3,1,2021-07-02,1,0,1,461.57258582539225,3,Confirmada
121343,H02,2,3,2021-07-02,1,1,2,2124.8027230367456,4,Confirmada
121344,H02,3,3,2021-07-02,1,1,2,1729.0666397759614,3,Confirmada
121345,H02,2,3,2021-07-02,1,0,1,568.5014519750063,1,Confirmada
121346,H02,1,2,2021-07-02,2,0,2,1307.2743803266712,5,Confirmada
121347,H02,3,1,2021-07-02,2,0,2,553.6266493123453,4,Confirmada
121348,H02,4,3,2021-07-02,2,1,3,547.6818558726791,1,Confirmada
121349,H02,1,1,2021-07-02,1,0,1,574.1759036667415,4,Confirmada
121350,H02,4,3,2021-07-02,1,0,1,1469.8169378520956,3,Confirmada
121351,H02,3,2,2021-07-02,1,1,2,1129.6608124808001,4,Confirmada
121352,H02,2,2,2021-07-02,2,0,2,1270.4487641258509,5,Confirmada
121353,H02,4,1,2021-07-02,1,1,2,433.3991720985695,3,Confirmada
121354,H02,1,1,2021-07-02,2,0,2,155.2065227361681,1,Confirmada
121355,H02,2,1,2021-07-02,2,1,3,456.906642507847,3,Confirmada
121356,H02,3,1,2021-07-02,2,0,2,704.6496409993973,5,Confirmada
121357,H02,3,1,2021-07-02,2,0,2,646.6559404720284,4,Confirmada
121358,H02,3,1,2021-07-02,2,1,3,417.3231740681117,3,Confirmada
121359,H02,3,3,2021-07-02,1,0,1,2264.25283724808,4,Confirmada
121360,H02,4,2,2021-07-02,1,1,2,295.033998149954,1,Confirmada
121361,H02,1,1,2021-07-02,2,1,3,606.7830534403313,4,Confirmada
121362,H02,3,3,2021-07-02,2,1,3,978.4906563147025,2,Confirmada
121363,H02,1,1,2021-07-02,2,1,3,686.8428660779307,5,Confirmada
121364,H02,2,3,2021-07-02,1,0,1,2651.5719759475382,5,Confirmada
121365,H02,3,2,2021-07-02,1,0,1,517.2921544077398,2,Confirmada
121366,H02,1,3,2021-07-02,1,1,2,541.9580901213178,1,Confirmada
121367,H02,4,1,2021-07-02,2,0,2,573.1192656461611,4,Confirmada
121368,H02,2,2,2021-07-02,2,1,3,1355.9086120287484,5,Confirmada
121369,H02,2,3,2021-07-02,2,1,3,1135.6584841525491,2,Confirmada
121370,H02,4,3,2021-07-02,2,0,2,2421.884063952271,5,Confirmada
121371,H02,4,1,2021-07-02,1,1,2,708.8188937675137,5,Confirmada
121372,H02,2,3,2021-07-02,1,0,1,2401.7868843534056,5,Confirmada
121373,H02,4,1,2021-07-02,1,1,2,817.8982809331545,5,Confirmada
121374,H02,3,2,2021-07-03,1,1,2,253.76279435160188,1,Confirmada
121375,H02,4,2,2021-07-03,2,1,3,1120.6063325608875,4,Confirmada
121376,H02,1,2,2021-07-03,1,0,1,538.7900686516499,2,Confirmada
121377,H02,3,1,2021-07-03,1,0,1,771.3522128543634,5,Confirmada
121378,H02,3,3,2021-07-03,2,0,2,2498.4413204420807,5,Confirmada
121379,H02,2,1,2021-07-03,1,1,2,453.80785347813077,3,Confirmada
121380,H02,1,3,2021-07-03,2,1,3,479.7279619638807,1,Confirmada
121381,H02,3,3,2021-07-03,2,0,2,2023.056699530579,4,Confirmada
121382,H02,3,2,2021-07-03,1,0,1,1047.9157274024578,4,Confirmada
121383,H02,1,3,2021-07-03,1,1,2,535.8540031641717,1,Confirmada
121384,H02,3,3,2021-07-03,1,0,1,2232.921064404683,4,Confirmada
121385,H02,3,3,2021-07-03,1,0,1,1089.4372513615194,2,Confirmada
121386,H02,4,3,2021-07-03,1,1,2,2821.0628983214283,5,Confirmada
121387,H02,4,3,2021-07-03,2,1,3,1923.9870271215336,4,Confirmada
121388,H02,2,1,2021-07-03,2,0,2,143.07766781109638,1,Confirmada
121389,H02,3,1,2021-07-03,2,1,3,550.9012058766069,4,Confirmada
121390,H02,1,2,2021-07-03,2,0,2,811.9519319245787,3,Confirmada
121391,H02,4,3,2021-07-03,2,0,2,2129.0625207382063,4,Confirmada
121392,H02,4,1,2021-07-03,1,0,1,541.424755264773,4,Confirmada
121393,H02,4,3,2021-07-03,1,0,1,1453.7144730533005,3,Confirmada
121394,H02,4,2,2021-07-03,2,0,2,497.8690248793039,2,Confirmada
121395,H02,1,2,2021-07-03,1,0,1,1432.915665327122,5,Confirmada
121396,H02,4,3,2021-07-04,2,0,2,2862.2113168713036,5,Confirmada
121397,H02,4,2,2021-07-04,1,1,2,1133.9096901409891,4,Confirmada
121398,H02,4,2,2021-07-04,2,1,3,1399.4231159574858,5,Confirmada
121399,H02,2,1,2021-07-04,1,0,1,296.91261469245967,2,Confirmada
121400,H02,4,2,2021-07-04,1,0,1,750.7029846315065,3,Confirmada
121401,H02,2,2,2021-07-04,2,0,2,1081.845417662231,4,Confirmada
121402,H02,1,2,2021-07-04,2,1,3,991.6306610768393,4,Confirmada
121403,H02,2,3,2021-07-04,1,0,1,1548.5292854540294,3,Confirmada
121404,H02,2,1,2021-07-04,2,0,2,417.6589720324947,3,Confirmada
121405,H02,1,1,2021-07-04,1,1,2,582.9393136044787,4,Confirmada
121406,H02,3,2,2021-07-04,2,1,3,271.49247389189225,1,Confirmada
121407,H02,4,3,2021-07-04,1,1,2,2541.0072833381078,5,Confirmada
121408,H02,3,1,2021-07-04,2,0,2,577.2292408776005,4,Confirmada
121409,H02,2,2,2021-07-04,1,0,1,501.50235007937954,2,Confirmada
121410,H02,2,1,2021-07-04,2,0,2,481.16164918274706,3,Confirmada
121411,H02,2,2,2021-07-04,2,0,2,490.9323219998753,2,Confirmada
121412,H02,2,1,2021-07-04,1,0,1,154.93746784887708,1,Confirmada
121413,H02,1,3,2021-07-04,1,1,2,498.0311105690534,1,Confirmada
121414,H02,4,3,2021-07-04,1,1,2,2084.527761924177,4,Confirmada
121415,H02,1,2,2021-07-04,2,1,3,744.4752232037022,3,Confirmada
121416,H02,4,1,2021-07-04,2,1,3,659.6898526787363,4,Confirmada
121417,H02,2,2,2021-07-04,1,1,2,872.1748895740739,3,Confirmada
121418,H02,1,3,2021-07-04,2,0,2,1056.7826405144463,2,Confirmada
121419,H02,1,3,2021-07-04,1,1,2,969.7059197811064,2,Confirmada
121420,H02,2,1,2021-07-04,1,1,2,163.99812453041963,1,Confirmada
121421,H02,1,1,2021-07-04,2,0,2,585.7311284900458,4,Confirmada
121422,H02,3,1,2021-07-04,2,1,3,272.0029230472027,2,Confirmada
121423,H02,4,1,2021-07-04,2,0,2,677.5451455385798,5,Confirmada
121424,H02,1,2,2021-07-04,1,0,1,258.21216708220646,1,Confirmada
121425,H02,2,2,2021-07-04,1,0,1,1325.6060795941412,5,Confirmada
121426,H02,4,2,2021-07-04,1,1,2,1090.4406579145193,4,Confirmada
121427,H02,1,2,2021-07-04,1,0,1,1287.76382241471,5,Confirmada
121428,H02,3,1,2021-07-05,2,0,2,698.6674561270518,5,Confirmada
121429,H02,2,1,2021-07-05,1,1,2,659.0817752990309,4,Confirmada
121430,H02,1,1,2021-07-05,2,0,2,601.1343069571849,4,Confirmada
121431,H02,1,1,2021-07-05,2,0,2,429.94702924536705,3,Confirmada
121432,H02,3,2,2021-07-05,2,0,2,1004.986823596521,4,Confirmada
121433,H02,4,2,2021-07-05,1,1,2,1441.7387821581085,5,Confirmada
121434,H02,1,2,2021-07-05,2,1,3,839.1211196275433,3,Confirmada
121435,H02,3,1,2021-07-05,2,0,2,468.2472223426712,3,Confirmada
121436,H02,4,1,2021-07-05,2,0,2,809.4780243072244,5,Confirmada
121437,H02,3,3,2021-07-05,1,0,1,2790.8032489718694,5,Confirmada
121438,H02,4,3,2021-07-05,1,0,1,1062.0124692985726,2,Confirmada
121439,H02,4,1,2021-07-05,2,1,3,758.229203360899,5,Confirmada
121440,H02,2,2,2021-07-05,2,1,3,561.6562071777387,2,Confirmada
121441,H02,1,3,2021-07-05,2,1,3,2251.5646068786245,4,Confirmada
121442,H02,3,2,2021-07-05,1,0,1,1139.4711423676533,4,Confirmada
121443,H02,3,3,2021-07-05,1,1,2,1701.6377401514746,3,Confirmada
121444,H02,4,2,2021-07-05,1,0,1,1036.8920147336225,4,Confirmada
121445,H02,2,3,2021-07-05,1,1,2,2127.4815998025997,4,Confirmada
121446,H02,3,3,2021-07-05,1,1,2,539.5193702978615,1,Confirmada
121447,H02,3,3,2021-07-05,1,1,2,2187.2497499259384,4,Confirmada
121448,H02,1,2,2021-07-05,2,1,3,983.9435599076951,4,Confirmada
121449,H02,2,2,2021-07-05,2,0,2,526.0612420771658,2,Confirmada
121450,H02,4,1,2021-07-05,1,1,2,612.0407355047251,4,Confirmada
121451,H02,4,3,2021-07-06,2,0,2,1014.6016427174408,2,Confirmada
121452,H02,2,3,2021-07-06,2,1,3,2418.1264879530536,5,Confirmada
121453,H02,2,3,2021-07-06,1,1,2,1976.6657188368874,4,Confirmada
121454,H02,1,2,2021-07-06,2,0,2,743.287893786999,3,Confirmada
121455,H02,1,2,2021-07-06,2,0,2,1425.8705233245164,5,Confirmada
121456,H02,3,1,2021-07-06,1,1,2,684.6639301053292,5,Confirmada
121457,H02,3,1,2021-07-06,2,1,3,310.9383111607847,2,Confirmada
121458,H02,4,1,2021-07-06,2,1,3,704.1760829897624,5,Confirmada
121459,H02,1,2,2021-07-06,1,0,1,515.9763993867657,2,Confirmada
121460,H02,4,2,2021-07-06,2,0,2,1047.909856193537,4,Confirmada
121461,H02,3,3,2021-07-06,1,1,2,2259.2284143994007,4,Confirmada
121462,H02,2,2,2021-07-06,1,0,1,811.3207707633685,3,Confirmada
121463,H02,2,2,2021-07-06,1,0,1,550.4011852244806,2,Confirmada
121464,H02,2,1,2021-07-06,1,1,2,156.63710698817124,1,Confirmada
121465,H02,4,2,2021-07-06,2,1,3,265.467901682217,1,Confirmada
121466,H02,1,2,2021-07-06,1,1,2,1284.5250110955071,5,Confirmada
121467,H02,4,2,2021-07-06,1,0,1,1170.919943690149,4,Confirmada
121468,H02,1,2,2021-07-06,1,1,2,1002.0386790511761,4,Confirmada
121469,H02,4,2,2021-07-06,1,0,1,575.6144714791621,2,Confirmada
121470,H02,1,3,2021-07-06,1,1,2,2120.5018230942387,4,Confirmada
121471,H02,3,3,2021-07-06,1,1,2,1120.2403762793856,2,Confirmada
121472,H02,1,1,2021-07-06,2,1,3,443.76356692331683,3,Confirmada
121473,H02,3,2,2021-07-06,2,0,2,816.2586997561398,3,Confirmada
121474,H02,2,1,2021-07-06,1,0,1,629.370347077693,4,Confirmada
121475,H02,4,2,2021-07-06,1,1,2,279.71509527142945,1,Confirmada
121476,H02,4,2,2021-07-06,1,0,1,774.2373660617691,3,Confirmada
121477,H02,2,3,2021-07-06,1,0,1,1555.3563841316723,3,Confirmada
121478,H02,3,2,2021-07-06,1,0,1,1453.4450594239524,5,Confirmada
121479,H02,2,3,2021-07-06,2,1,3,485.2394161018149,1,Confirmada
121480,H02,4,2,2021-07-06,1,0,1,1253.2716566512495,5,Confirmada
121481,H02,3,3,2021-07-06,1,0,1,1500.6592157024825,3,Confirmada
121482,H02,4,1,2021-07-06,1,1,2,325.97759004590847,2,Confirmada
121483,H02,2,3,2021-07-06,2,1,3,536.875256883569,1,Confirmada
121484,H02,2,2,2021-07-07,2,1,3,787.3001770022393,3,Confirmada
121485,H02,1,3,2021-07-07,1,1,2,1714.4262981815618,3,Confirmada
121486,H02,2,2,2021-07-07,2,0,2,1250.623622814758,5,Confirmada
121487,H02,3,2,2021-07-07,2,1,3,1097.593565141379,4,Confirmada
121488,H02,4,1,2021-07-07,2,1,3,150.19762622928,1,Confirmada
121489,H02,1,2,2021-07-07,1,0,1,268.5681712587547,1,Confirmada
121490,H02,4,3,2021-07-07,2,1,3,547.749036026947,1,Confirmada
121491,H02,4,1,2021-07-07,2,1,3,614.2141074971059,4,Confirmada
121492,H02,3,3,2021-07-07,1,0,1,555.7233161921166,1,Confirmada
121493,H02,3,1,2021-07-07,2,0,2,793.764888638422,5,Confirmada
121494,H02,1,3,2021-07-07,2,1,3,2550.5191006765276,5,Confirmada
121495,H02,3,1,2021-07-07,2,1,3,440.2757752053179,3,Confirmada
121496,H02,3,2,2021-07-07,1,0,1,1371.4214330574728,5,Confirmada
121497,H02,1,3,2021-07-07,2,1,3,1109.601138543646,2,Confirmada
121498,H02,4,2,2021-07-07,1,0,1,278.36027355055836,1,Confirmada
121499,H02,1,1,2021-07-07,1,0,1,158.4545423577578,1,Confirmada
121500,H02,1,3,2021-07-07,1,0,1,1943.8638394807135,4,Confirmada
121501,H02,1,3,2021-07-07,2,0,2,2717.4782088005854,5,Confirmada
121502,H02,4,2,2021-07-07,1,1,2,1061.9694093833589,4,Confirmada
121503,H02,1,3,2021-07-07,2,0,2,2478.8563615087423,5,Confirmada
121504,H02,2,2,2021-07-07,2,0,2,504.1445103364778,2,Confirmada
121505,H02,2,2,2021-07-07,2,0,2,551.4489873635848,2,Confirmada
121506,H02,4,3,2021-07-07,2,0,2,2259.298821631822,4,Confirmada
121507,H02,3,3,2021-07-07,1,1,2,2395.6899832232166,5,Confirmada
121508,H02,4,2,2021-07-08,2,0,2,737.9193106287012,3,Confirmada
121509,H02,1,1,2021-07-08,2,0,2,702.4566207035731,5,Confirmada
121510,H02,2,1,2021-07-08,2,0,2,424.1717542180708,3,Confirmada
121511,H02,4,1,2021-07-08,1,1,2,571.4295044824171,4,Confirmada
121512,H02,4,3,2021-07-08,1,1,2,2752.973968351028,5,Confirmada
121513,H02,2,2,2021-07-08,1,0,1,1473.6452138027726,5,Confirmada
121514,H02,2,3,2021-07-08,1,1,2,525.896105468154,1,Confirmada
121515,H02,4,3,2021-07-08,2,1,3,1093.9162392627727,2,Confirmada
121516,H02,3,3,2021-07-08,2,0,2,2113.8515101669495,4,Confirmada
121517,H02,1,1,2021-07-08,1,0,1,273.6562188253621,2,Confirmada
121518,H02,2,2,2021-07-08,1,1,2,486.26029128619865,2,Confirmada
121519,H02,4,2,2021-07-08,1,1,2,1320.1305407955113,5,Confirmada
121520,H02,4,1,2021-07-08,2,1,3,137.65376824890595,1,Confirmada
121521,H02,4,2,2021-07-08,1,0,1,868.830269806554,3,Confirmada
121522,H02,1,3,2021-07-08,2,1,3,963.7658081806062,2,Confirmada
121523,H02,3,3,2021-07-08,2,1,3,551.1752340980267,1,Confirmada
121524,H02,3,1,2021-07-08,1,0,1,162.4354789625123,1,Confirmada
121525,H02,1,2,2021-07-08,1,0,1,259.7783742454564,1,Confirmada
121526,H02,1,2,2021-07-08,2,0,2,1259.8305603580247,5,Confirmada
121527,H02,1,1,2021-07-08,1,1,2,297.2533733971421,2,Confirmada
121528,H02,1,1,2021-07-08,2,0,2,311.41100172109077,2,Confirmada
121529,H02,2,2,2021-07-08,2,1,3,535.4654256724677,2,Confirmada
121530,H02,2,3,2021-07-08,2,0,2,2162.0904752759916,4,Confirmada
121531,H02,4,1,2021-07-08,2,1,3,327.3782665636863,2,Confirmada
121532,H02,2,3,2021-07-08,2,1,3,2280.8548205324364,4,Confirmada
121533,H02,1,3,2021-07-08,2,1,3,544.7847541071071,1,Confirmada
121534,H02,1,1,2021-07-08,2,0,2,145.77675838341807,1,Confirmada
121535,H02,2,3,2021-07-08,1,1,2,1009.0050073858723,2,Confirmada
121536,H02,4,1,2021-07-08,1,1,2,783.9476531155576,5,Confirmada
121537,H02,1,3,2021-07-08,1,1,2,1726.4379033921796,3,Confirmada
121538,H02,4,2,2021-07-09,2,1,3,274.7004971497812,1,Confirmada
121539,H02,3,3,2021-07-09,1,1,2,490.02524605387896,1,Confirmada
121540,H02,1,1,2021-07-09,1,0,1,300.3403725313432,2,Confirmada
121541,H02,1,1,2021-07-09,2,1,3,726.6275795272202,5,Confirmada
121542,H02,2,1,2021-07-09,2,1,3,819.8704780372723,5,Confirmada
121543,H02,2,3,2021-07-09,1,1,2,1489.9131902833258,3,Confirmada
121544,H02,3,2,2021-07-09,1,0,1,593.9045263178218,2,Confirmada
121545,H02,2,1,2021-07-09,2,1,3,314.3587181223686,2,Confirmada
121546,H02,4,1,2021-07-09,2,0,2,487.59401766129673,3,Confirmada
121547,H02,4,1,2021-07-09,2,0,2,758.4849476665152,5,Confirmada
121548,H02,1,1,2021-07-09,1,1,2,411.81117091064016,3,Confirmada
121549,H02,2,1,2021-07-09,1,1,2,453.00014482907284,3,Confirmada
121550,H02,1,3,2021-07-09,2,1,3,2748.2622354356254,5,Confirmada
121551,H02,3,2,2021-07-09,2,1,3,560.3148621249632,2,Confirmada
121552,H02,2,1,2021-07-09,2,1,3,280.77029299686285,2,Confirmada
121553,H02,1,3,2021-07-09,2,0,2,1066.8339743481763,2,Confirmada
121554,H02,4,3,2021-07-09,1,1,2,2185.754834455826,4,Confirmada
121555,H02,1,2,2021-07-09,1,1,2,268.6768091627849,1,Confirmada
121556,H02,2,2,2021-07-09,2,0,2,245.24017462460407,1,Confirmada
121557,H02,3,3,2021-07-09,1,1,2,532.9626130942421,1,Confirmada
121558,H02,2,3,2021-07-09,2,1,3,2306.145623150721,4,Confirmada
121559,H02,1,1,2021-07-09,1,0,1,477.0233520029253,3,Confirmada
121560,H02,2,1,2021-07-09,2,0,2,144.28030201907094,1,Confirmada
121561,H02,1,2,2021-07-09,1,0,1,268.0132084938015,1,Confirmada
121562,H02,2,3,2021-07-09,2,0,2,2736.611869584413,5,Confirmada
121563,H02,4,2,2021-07-09,2,1,3,1126.1111485648337,4,Confirmada
121564,H02,2,3,2021-07-09,2,0,2,1524.5536413875793,3,Confirmada
121565,H02,1,2,2021-07-09,1,1,2,1282.252764515776,5,Confirmada
121566,H02,3,3,2021-07-09,2,0,2,1590.165299448555,3,Confirmada
121567,H02,2,3,2021-07-09,1,1,2,1535.5331217278258,3,Confirmada
121568,H02,3,3,2021-07-09,2,0,2,2880.4791000104133,5,Confirmada
121569,H02,2,3,2021-07-09,2,1,3,514.63021314703,1,Confirmada
121570,H02,4,3,2021-07-10,2,0,2,2653.5780672415094,5,Confirmada
121571,H02,4,2,2021-07-10,1,1,2,1170.1848108931677,4,Confirmada
121572,H02,3,3,2021-07-10,2,0,2,1583.8000041228584,3,Confirmada
121573,H02,2,3,2021-07-10,1,0,1,2487.0566694410045,5,Confirmada
121574,H02,3,1,2021-07-10,1,1,2,139.25313903820705,1,Confirmada
121575,H02,2,2,2021-07-10,1,1,2,1003.6807224335116,4,Confirmada
121576,H02,2,3,2021-07-10,1,0,1,2143.5500118839486,4,Confirmada
121577,H02,4,3,2021-07-10,2,1,3,967.55889693566,2,Confirmada
121578,H02,4,1,2021-07-10,1,0,1,164.16856787051245,1,Confirmada
121579,H02,3,2,2021-07-10,1,1,2,279.5383782270993,1,Confirmada
121580,H02,1,1,2021-07-10,2,1,3,441.06920255402804,3,Confirmada
121581,H02,1,2,2021-07-10,1,0,1,544.1332580043498,2,Confirmada
